#204 - Motor Carrier Load Tender
#segment,parent,loopcount,isgroup,islandmark,field,desc,min,max,align,status
LH4,S5:L5:G61:LH1,1,no,no,e07,Subsidiary Risk Indicator,1,2,-,O
LH4,S5:L5:G61:LH1,1,no,no,e08,Net Explosive Quantity,1,10,-,X
LH4,S5:L5:G61:LH1,1,no,no,e09,Canadian Hazardous Notation,1,25,-,O
LH4,S5:L5:G61:LH1,1,no,no,e10,Special Commodity Indicator Code,1,1,-,O
LH4,S5:L5:G61:LH1,1,no,no,e11,Communication Number,1,256,-,O/Z
LH4,S5:L5:G61:LH1,1,no,no,e12,Unit or Basis for Measurement Code,2,2,-,X
LHT,S5:L5:G61:LH1,3,no,yes,landmark,Transborder Hazardous Requirements,3,3,-,O
LHT,S5:L5:G61:LH1,1,no,no,e01,Hazardous Classification,1,30,-,O
LHT,S5:L5:G61:LH1,1,no,no,e02,Hazardous Placard Notation,14,40,-,O
LHT,S5:L5:G61:LH1,1,no,no,e03,Hazardous Endorsement,4,25,-,O
LH1,,,,,groupend,,,,,
G61,,,,,groupend,,,,,
L5,,,,,groupend,,,,,
OID,S5:G61,99999,yes,yes,landmark,Order Information Detail,3,3,-,O
OID,S5:G61,1,no,no,e01,Reference Identification,1,50,-,X/Z
OID,S5:G61,1,no,no,e02,Purchase Order Number,1,22,-,X
OID,S5:G61,1,no,no,e03,Reference Identification,1,50,-,O/Z
OID,S5:G61,1,no,no,e04,Packaging Form Code,3,3,-,X
OID,S5:G61,1,no,no,e05,Quantity,1,15,-,X
OID,S5:G61,1,no,no,e06,Weight Unit Code,1,1,-,X
OID,S5:G61,1,no,no,e07,Weight,1,10,-,X
OID,S5:G61,1,no,no,e08,Volume Unit Qualifier,1,1,-,X
OID,S5:G61,1,no,no,e09,Volume,1,8,-,X
OID,S5:G61,1,no,no,e10,Application Error Condition Code,1,3,-,O
OID,S5:G61,1,no,no,e11,Reference Identification,1,50,-,O/Z
G62,S5:G61:OID,2,no,yes,landmark,Date/Time,3,3,-,O
G62,S5:G61:OID,1,no,no,e01,Date Qualifier,2,2,-,X
G62,S5:G61:OID,1,no,no,e02,Date,8,8,-,X
G62,S5:G61:OID,1,no,no,e03,Time Qualifier,1,2,-,X
G62,S5:G61:OID,1,no,no,e04,Time,4,8,-,X
G62,S5:G61:OID,1,no,no,e05,Time Code,2,2,-,O
LAD,S5:G61:OID,99999,no,yes,landmark,Lading Detail,3,3,-,O
LAD,S5:G61:OID,1,no,no,e01,Packaging Form Code,3,3,-,X
LAD,S5:G61:OID,1,no,no,e02,Lading Quantity,1,7,-,X
LAD,S5:G61:OID,1,no,no,e03,Weight Unit Code,1,1,-,X
LAD,S5:G61:OID,1,no,no,e04,Unit Weight,1,8,-,X
LAD,S5:G61:OID,1,no,no,e05,Weight Unit Code,1,1,-,X
LAD,S5:G61:OID,1,no,no,e06,Weight,1,10,-,X
LAD,S5:G61:OID,1,no,no,e07,Product/Service ID Qualifier,2,2,-,X
LAD,S5:G61:OID,1,no,no,e08,Product/Service ID,1,48,-,X
LAD,S5:G61:OID,1,no,no,e09,Product/Service ID Qualifier,2,2,-,X
LAD,S5:G61:OID,1,no,no,e10,Product/Service ID,1,48,-,X
LAD,S5:G61:OID,1,no,no,e11,Product/Service ID Qualifier,2,2,-,X
LAD,S5:G61:OID,1,no,no,e12,Product/Service ID,1,48,-,X
LAD,S5:G61:OID,1,no,no,e13,Lading Description,1,50,-,O
LAD,S5:G61:OID,1,no,no,e14,Lading Value,2,9,-,O
L5,S5:G61:OID,99999,yes,yes,landmark,Description, Marks and Numbers,2,2,-,O
L5,S5:G61:OID,1,no,no,e01,Lading Line Item Number,1,3,-,O
L5,S5:G61:OID,1,no,no,e02,Lading Description,1,50,-,O
L5,S5:G61:OID,1,no,no,e03,Commodity Code,1,30,-,X
L5,S5:G61:OID,1,no,no,e04,Commodity Code Qualifier,1,1,-,X
L5,S5:G61:OID,1,no,no,e05,Packaging Code,3,5,-,O
L5,S5:G61:OID,1,no,no,e06,Marks and Numbers,1,48,-,X
L5,S5:G61:OID,1,no,no,e07,Marks and Numbers Qualifier,1,2,-,O
L5,S5:G61:OID,1,no,no,e08,Commodity Code Qualifier,1,1,-,X
L5,S5:G61:OID,1,no,no,e09,Commodity Code,1,30,-,X
L5,S5:G61:OID,1,no,no,e10,Compartment ID Code,1,1,-,O
AT8,S5:G61:OID:L5,1,no,yes,landmark,Shipment Weight, Packaging and Quantity Data,3,3,-,O
AT8,S5:G61:OID:L5,1,no,no,e01,Weight Qualifier,1,2,-,X
AT8,S5:G61:OID:L5,1,no,no,e02,Weight Unit Code,1,1,-,X
AT8,S5:G61:OID:L5,1,no,no,e03,Weight,1,10,-,X
AT8,S5:G61:OID:L5,1,no,no,e04,Lading Quantity,1,7,-,O/Z
AT8,S5:G61:OID:L5,1,no,no,e05,Lading Quantity,1,7,-,O/Z
AT8,S5:G61:OID:L5,1,no,no,e06,Volume Unit Qualifier,1,1,-,X
AT8,S5:G61:OID:L5,1,no,no,e07,Volume,1,8,-,X
L4,S5:G61:OID:L5,1,no,yes,landmark,Measurement,2,2,-,O
L4,S5:G61:OID:L5,1,no,no,e01,Length,1,8,-,M
L4,S5:G61:OID:L5,1,no,no,e02,Width,1,8,-,M
L4,S5:G61:OID:L5,1,no,no,e03,Height,1,8,-,M
L4,S5:G61:OID:L5,1,no,no,e04,Measurement Unit Qualifier,1,1,-,M
L4,S5:G61:OID:L5,1,no,no,e05,Quantity,1,15,-,O
L4,S5:G61:OID:L5,1,no,no,e06,Industry Code,1,30,-,O/Z
G61,S5:G61:OID:L5,99,yes,yes,landmark,Contact,3,3,-,O
G61,S5:G61:OID:L5,1,no,no,e01,Contact Function Code,2,2,-,M
G61,S5:G61:OID:L5,1,no,no,e02,Name,1,60,-,M
G61,S5:G61:OID:L5,1,no,no,e03,Communication Number Qualifier,2,2,-,X
G61,S5:G61:OID:L5,1,no,no,e04,Communication Number,1,256,-,X
G61,S5:G61:OID:L5,1,no,no,e05,Contact Inquiry Reference,1,20,-,O
L11,S5:G61:OID:L5:G61,5,no,yes,landmark,Business Instructions and Reference Number,3,3,-,O
L11,S5:G61:OID:L5:G61,1,no,no,e01,Reference Identification,1,50,-,X
L11,S5:G61:OID:L5:G61,1,no,no,e02,Reference Identification Qualifier,2,3,-,X
L11,S5:G61:OID:L5:G61,1,no,no,e03,Description,1,80,-,X
L11,S5:G61:OID:L5:G61,1,no,no,e04,Date,8,8,-,O/Z
L11,S5:G61:OID:L5:G61,1,no,no,e05,Yes/No Condition or Response Code,1,1,-,O/Z
LH6,S5:G61:OID:L5:G61,6,no,yes,landmark,Hazardous Certification,3,3,-,O
LH6,S5:G61:OID:L5:G61,1,no,no,e01,Name,1,60,-,O
LH6,S5:G61:OID:L5:G61,1,no,no,e02,Hazardous Certification Code,1,1,-,X
LH6,S5:G61:OID:L5:G61,1,no,no,e03,Hazardous Certification Declaration,1,25,-,X
LH6,S5:G61:OID:L5:G61,1,no,no,e04,Hazardous Certification Declaration,1,25,-,O
LH1,S5:G61:OID:L5:G61,25,yes,yes,landmark,Hazardous Identification Information,3,3,-,O
LH1,S5:G61:OID:L5:G61,1,no,no,e01,Unit or Basis for Measurement Code,2,2,-,M
LH1,S5:G61:OID:L5:G61,1,no,no,e02,Lading Quantity,1,7,-,M
LH1,S5:G61:OID:L5:G61,1,no,no,e03,UN/NA Identification Code,6,6,-,O
LH1,S5:G61:OID:L5:G61,1,no,no,e04,Hazardous Materials Page,1,6,-,O
LH1,S5:G61:OID:L5:G61,1,no,no,e05,Commodity Code,1,30,-,O
LH1,S5:G61:OID:L5:G61,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,O
LH1,S5:G61:OID:L5:G61,1,no,no,e07,Quantity,1,15,-,O
LH1,S5:G61:OID:L5:G61,1,no,no,e08,Compartment ID Code,1,1,-,O
LH1,S5:G61:OID:L5:G61,1,no,no,e09,Residue Indicator Code,1,1,-,O
LH1,S5:G61:OID:L5:G61,1,no,no,e10,Packing Group Code,1,3,-,O
LH1,S5:G61:OID:L5:G61,1,no,no,e11,Interim Hazardous Material Regulatory Number,1,5,-,O
LH2,S5:G61:OID:L5:G61:LH1,4,no,yes,landmark,Hazardous Classification Information,3,3,-,O
LH2,S5:G61:OID:L5:G61:LH1,1,no,no,e01,Hazardous Classification,1,30,-,O
LH2,S5:G61:OID:L5:G61:LH1,1,no,no,e02,Hazardous Class Qualifier,1,1,-,O
LH2,S5:G61:OID:L5:G61:LH1,1,no,no,e03,Hazardous Placard Notation,14,40,-,O
LH2,S5:G61:OID:L5:G61:LH1,1,no,no,e04,Hazardous Endorsement,4,25,-,O
LH2,S5:G61:OID:L5:G61:LH1,1,no,no,e05,Reportable Quantity Code,2,2,-,O
LH2,S5:G61:OID:L5:G61:LH1,1,no,no,e06,Unit or Basis for Measurement Code,2,2,-,X/Z
LH2,S5:G61:OID:L5:G61:LH1,1,no,no,e07,Temperature,1,4,-,X
LH2,S5:G61:OID:L5:G61:LH1,1,no,no,e08,Unit or Basis for Measurement Code,2,2,-,X/Z
LH2,S5:G61:OID:L5:G61:LH1,1,no,no,e09,Temperature,1,4,-,X
LH2,S5:G61:OID:L5:G61:LH1,1,no,no,e10,Unit or Basis for Measurement Code,2,2,-,X/Z
LH2,S5:G61:OID:L5:G61:LH1,1,no,no,e11,Temperature,1,4,-,X
LH2,S5:G61:OID:L5:G61:LH1,1,no,no,e12,Weight Unit Code,1,1,-,X/Z
LH2,S5:G61:OID:L5:G61:LH1,1,no,no,e13,Net Explosive Quantity,1,10,-,X
LH3,S5:G61:OID:L5:G61:LH1,10,no,yes,landmark,Hazardous Material Shipping Name Information,3,3,-,O
LH3,S5:G61:OID:L5:G61:LH1,1,no,no,e01,Hazardous Material Shipping Name,1,25,-,X
LH3,S5:G61:OID:L5:G61:LH1,1,no,no,e02,Hazardous Material Shipping Name Qualifier,1,1,-,X
LH3,S5:G61:OID:L5:G61:LH1,1,no,no,e03,N.O.S. Indicator Code,3,3,-,O
LH3,S5:G61:OID:L5:G61:LH1,1,no,no,e04,Yes/No Condition or Response Code,1,1,-,O/Z
LFH,S5:G61:OID:L5:G61:LH1,20,no,yes,landmark,Free-form Hazardous Material Information,3,3,-,O
LFH,S5:G61:OID:L5:G61:LH1,1,no,no,e01,Hazardous Material Shipment Information Qualifier,3,3,-,M
LFH,S5:G61:OID:L5:G61:LH1,1,no,no,e02,Hazardous Material Shipment Information,1,25,-,M
LFH,S5:G61:OID:L5:G61:LH1,1,no,no,e03,Hazardous Material Shipment Information,1,25,-,O
LFH,S5:G61:OID:L5:G61:LH1,1,no,no,e04,Hazard Zone Code,1,1,-,O
LFH,S5:G61:OID:L5:G61:LH1,1,no,no,e05,Unit or Basis for Measurement Code,2,2,-,X
LFH,S5:G61:OID:L5:G61:LH1,1,no,no,e06,Quantity,1,15,-,X/Z
LFH,S5:G61:OID:L5:G61:LH1,1,no,no,e07,Quantity,1,15,-,O/Z
LFH,S5:G61:OID:L5:G61:LH1,1,no,no,e08,Date,8,8,-,O/Z
LEP,S5:G61:OID:L5:G61:LH1,3,no,yes,landmark,EPA Required Data,3,3,-,O
LEP,S5:G61:OID:L5:G61:LH1,1,no,no,e01,EPA Waste Stream Number Code,4,6,-,O
LEP,S5:G61:OID:L5:G61:LH1,1,no,no,e02,Waste Characteristics Code,12,16,-,O
LEP,S5:G61:OID:L5:G61:LH1,1,no,no,e03,State or Province Code,2,2,-,X/Z
LEP,S5:G61:OID:L5:G61:LH1,1,no,no,e04,Reference Identification,1,50,-,X/Z
LH4,S5:G61:OID:L5:G61:LH1,1,no,yes,landmark,Canadian Dangerous Requirements,3,3,-,O
LH4,S5:G61:OID:L5:G61:LH1,1,no,no,e01,Emergency Response Plan Number,1,12,-,X
LH4,S5:G61:OID:L5:G61:LH1,1,no,no,e02,Communication Number,1,256,-,X
LH4,S5:G61:OID:L5:G61:LH1,1,no,no,e03,Packing Group Code,1,3,-,O
LH4,S5:G61:OID:L5:G61:LH1,1,no,no,e04,Subsidiary Classification,1,3,-,O
LH4,S5:G61:OID:L5:G61:LH1,1,no,no,e05,Subsidiary Classification,1,3,-,O
LH4,S5:G61:OID:L5:G61:LH1,1,no,no,e06,Subsidiary Classification,1,3,-,O
LH4,S5:G61:OID:L5:G61:LH1,1,no,no,e07,Subsidiary Risk Indicator,1,2,-,O
LH4,S5:G61:OID:L5:G61:LH1,1,no,no,e08,Net Explosive Quantity,1,10,-,X
LH4,S5:G61:OID:L5:G61:LH1,1,no,no,e09,Canadian Hazardous Notation,1,25,-,O
LH4,S5:G61:OID:L5:G61:LH1,1,no,no,e10,Special Commodity Indicator Code,1,1,-,O
LH4,S5:G61:OID:L5:G61:LH1,1,no,no,e11,Communication Number,1,256,-,O/Z
LH4,S5:G61:OID:L5:G61:LH1,1,no,no,e12,Unit or Basis for Measurement Code,2,2,-,X
LHT,S5:G61:OID:L5:G61:LH1,3,no,yes,landmark,Transborder Hazardous Requirements,3,3,-,O
LHT,S5:G61:OID:L5:G61:LH1,1,no,no,e01,Hazardous Classification,1,30,-,O
LHT,S5:G61:OID:L5:G61:LH1,1,no,no,e02,Hazardous Placard Notation,14,40,-,O
LHT,S5:G61:OID:L5:G61:LH1,1,no,no,e03,Hazardous Endorsement,4,25,-,O
LH1,,,,,groupend,,,,,
G61,,,,,groupend,,,,,
L5,,,,,groupend,,,,,
OID,,,,,groupend,,,,,
G61,,,,,groupend,,,,,
N7,S5:OID:L5:G61,10,yes,yes,landmark,Equipment Details,2,2,-,O
N7,S5:OID:L5:G61,1,no,no,e01,Equipment Initial,1,4,-,O
N7,S5:OID:L5:G61,1,no,no,e02,Equipment Number,1,15,-,M
N7,S5:OID:L5:G61,1,no,no,e03,Weight,1,10,-,X
N7,S5:OID:L5:G61,1,no,no,e04,Weight Qualifier,1,2,-,X
N7,S5:OID:L5:G61,1,no,no,e05,Tare Weight,3,8,-,X
N7,S5:OID:L5:G61,1,no,no,e06,Weight Allowance,2,6,-,O
N7,S5:OID:L5:G61,1,no,no,e07,Dunnage,1,6,-,O
N7,S5:OID:L5:G61,1,no,no,e08,Volume,1,8,-,X
N7,S5:OID:L5:G61,1,no,no,e09,Volume Unit Qualifier,1,1,-,X
N7,S5:OID:L5:G61,1,no,no,e10,Ownership Code,1,1,-,O
N7,S5:OID:L5:G61,1,no,no,e11,Equipment Description Code,2,2,-,O
N7,S5:OID:L5:G61,1,no,no,e12,Standard Carrier Alpha Code,2,4,-,O/Z
N7,S5:OID:L5:G61,1,no,no,e13,Temperature Control,3,6,-,O
N7,S5:OID:L5:G61,1,no,no,e14,Position,1,3,-,O
N7,S5:OID:L5:G61,1,no,no,e15,Equipment Length,4,5,-,O
N7,S5:OID:L5:G61,1,no,no,e16,Tare Qualifier Code,1,1,-,X
N7,S5:OID:L5:G61,1,no,no,e17,Weight Unit Code,1,1,-,O
N7,S5:OID:L5:G61,1,no,no,e18,Equipment Number Check Digit,1,1,-,O
N7,S5:OID:L5:G61,1,no,no,e19,Type of Service Code,2,2,-,O
N7,S5:OID:L5:G61,1,no,no,e20,Height,1,8,-,O
N7,S5:OID:L5:G61,1,no,no,e21,Width,1,8,-,O
N7,S5:OID:L5:G61,1,no,no,e22,Equipment Type,4,4,-,O
N7,S5:OID:L5:G61,1,no,no,e23,Standard Carrier Alpha Code,2,4,-,O/Z
N7,S5:OID:L5:G61,1,no,no,e24,Car Type Code,1,4,-,O
N7A,S5:OID:L5:G61:N7,1,no,yes,landmark,Accessorial Equipment Details,3,3,-,O
N7A,S5:OID:L5:G61:N7,1,no,no,e01,Load or Device Code,2,2,-,O
N7A,S5:OID:L5:G61:N7,1,no,no,e02,Length,1,8,-,O/Z
N7A,S5:OID:L5:G61:N7,1,no,no,e03,Diameter,1,2,-,O/Z
N7A,S5:OID:L5:G61:N7,1,no,no,e04,Hose Type Code,3,3,-,O
N7A,S5:OID:L5:G61:N7,1,no,no,e05,Diameter,1,2,-,O/Z
N7A,S5:OID:L5:G61:N7,1,no,no,e06,Diameter,1,2,-,O/Z
N7A,S5:OID:L5:G61:N7,1,no,no,e07,Inlet or Outlet Material Type Code,2,2,-,O
N7A,S5:OID:L5:G61:N7,1,no,no,e08,Inlet or Outlet Fitting Type Code,2,2,-,O
N7A,S5:OID:L5:G61:N7,1,no,no,e09,Miscellaneous Equipment Code,2,2,-,O
N7B,S5:OID:L5:G61:N7,1,no,yes,landmark,Additional Equipment Details,3,3,-,O
N7B,S5:OID:L5:G61:N7,1,no,no,e01,Number of Tank Compartments,1,2,-,O
N7B,S5:OID:L5:G61:N7,1,no,no,e02,Loading or Discharge Location Code,1,1,-,O
N7B,S5:OID:L5:G61:N7,1,no,no,e03,Vessel Material Code,3,3,-,O
N7B,S5:OID:L5:G61:N7,1,no,no,e04,Gasket Type Code,3,3,-,O
N7B,S5:OID:L5:G61:N7,1,no,no,e05,Trailer Lining Type Code,3,3,-,O
N7B,S5:OID:L5:G61:N7,1,no,no,e06,Reference Identification,1,50,-,O/Z
MEA,S5:OID:L5:G61:N7,1,no,yes,landmark,Measurements,3,3,-,O
MEA,S5:OID:L5:G61:N7,1,no,no,e01,Measurement Reference ID Code,2,2,-,O
MEA,S5:OID:L5:G61:N7,1,no,no,e02,Measurement Qualifier,1,3,-,O
MEA,S5:OID:L5:G61:N7,1,no,no,e03,Measurement Value,1,20,-,X
MEA,S5:OID:L5:G61:N7,1,no,no,e05,Range Minimum,1,20,-,X
MEA,S5:OID:L5:G61:N7,1,no,no,e06,Range Maximum,1,20,-,X
MEA,S5:OID:L5:G61:N7,1,no,no,e07,Measurement Significance Code,2,2,-,O
MEA,S5:OID:L5:G61:N7,1,no,no,e08,Measurement Attribute Code,2,2,-,X
MEA,S5:OID:L5:G61:N7,1,no,no,e09,Surface/Layer/Position Code,2,2,-,O
MEA,S5:OID:L5:G61:N7,1,no,no,e10,Measurement Method or Device,2,4,-,O
MEA,S5:OID:L5:G61:N7,1,no,no,e11,Code List Qualifier Code,1,3,-,X/Z
MEA,S5:OID:L5:G61:N7,1,no,no,e12,Industry Code,1,30,-,X/Z
M7,S5:OID:L5:G61:N7,2,no,yes,landmark,Seal Numbers,2,2,-,O
M7,S5:OID:L5:G61:N7,1,no,no,e01,Seal Number,2,15,-,M
M7,S5:OID:L5:G61:N7,1,no,no,e02,Seal Number,2,15,-,O
M7,S5:OID:L5:G61:N7,1,no,no,e03,Seal Number,2,15,-,O
M7,S5:OID:L5:G61:N7,1,no,no,e04,Seal Number,2,15,-,O
M7,S5:OID:L5:G61:N7,1,no,no,e05,Entity Identifier Code,2,3,-,O
N7,,,,,groupend,,,,,
G61,,,,,groupend,,,,,
L5,,,,,groupend,,,,,
OID,,,,,groupend,,,,,
S5,,,,,groupend,,,,,
L3,,1,no,yes,landmark,Total Weight and Charges,2,2,-,O
L3,,1,no,no,e01,Weight,1,10,-,X
L3,,1,no,no,e02,Weight Qualifier,1,2,-,X
L3,,1,no,no,e03,Freight Rate,1,9,-,X
L3,,1,no,no,e04,Rate/Value Qualifier,2,2,-,X
L3,,1,no,no,e05,Amount Charged,1,15,-,O/Z
L3,,1,no,no,e06,Advances,1,9,-,O
L3,,1,no,no,e07,Prepaid Amount,1,15,-,O
L3,,1,no,no,e08,Special Charge or Allowance Code,3,3,-,O
L3,,1,no,no,e09,Volume,1,8,-,X
L3,,1,no,no,e10,Volume Unit Qualifier,1,1,-,X
L3,,1,no,no,e11,Lading Quantity,1,7,-,O
L3,,1,no,no,e12,Weight Unit Code,1,1,-,O
L3,,1,no,no,e13,Tariff Number,1,7,-,O
L3,,1,no,no,e14,Declared Value,2,12,-,X
L3,,1,no,no,e15,Rate/Value Qualifier,2,2,-,X
LX,,1,yes,yes,landmark,Transaction Set Line Number,2,2,-,O
LX,,1,no,no,e01,Assigned Number,1,6,-,M
L4,LX,1,no,yes,landmark,Measurement,2,2,-,O
L4,LX,1,no,no,e01,Length,1,8,-,M
L4,LX,1,no,no,e02,Width,1,8,-,M
L4,LX,1,no,no,e03,Height,1,8,-,M
L4,LX,1,no,no,e04,Measurement Unit Qualifier,1,1,-,M
L4,LX,1,no,no,e05,Quantity,1,15,-,O
L4,LX,1,no,no,e06,Industry Code,1,30,-,O/Z
LX,,,,,groupend,,,,,
SE,,1,no,yes,landmark,Transaction Set Trailer,2,2,-,M
SE,,1,no,no,e01,Number of Included Segments,1,10,-,M
SE,,1,no,no,e02,Transaction Set Control Number,4,9,-,M
